0.69 0.982376811594203
0.78 0.981410256410256
0.73 0.980794520547945
0.68 0.980720588235294
0.66 0.976939393939394
0.72 0.975152777777777
0.66 0.971939393939394
0.61 0.968147540983606
0.55 0.961127272727273
0.56 0.956785714285715
0.43 0.948023255813954
0.37 0.934162162162162
0.32 0.92653125
0.28 0.911
0.18 0.893944444444445
0.13 0.874153846153846
0.06 0.856666666666667
0.06 0.813333333333333
0.02 0.421
0.01 0.744
0 0
0 0
0 0
0 0
0 0
